Branch Name,Date,Loan Type,Loan Amount,Quarter
Nagpur,6/21/12,Home,15,2012Q2
Nagpur,6/22/12,Home,24,2012Q2
Nagpur,6/23/12,Home,10,2012Q2
Nagpur,6/24/12,Home,26,2012Q2
Nagpur,6/25/12,Home,32,2012Q2
Nagpur,6/26/12,Home,24,2012Q2
Nagpur,6/27/12,Home,17,2012Q2
Nagpur,6/28/12,Home,26,2012Q2
Wardha,7/10/12,Car,47,2012Q2
Wardha,7/11/12,Car,54,2012Q2
Wardha,7/12/12,Car,95,2012Q2
Wardha,7/13/12,Car,26,2012Q2
Wardha,7/14/12,Car,43,2012Q2
Wardha,7/15/12,Car,38,2012Q2
Wardha,7/16/12,Car,89,2012Q2
Wardha,7/17/12,Car,65,2012Q2
Wardha,7/18/12,Car,27,2012Q2
Wardha,7/19/12,Car,6,2012Q2
Wardha,7/20/12,Car,35,2012Q2
Wardha,7/21/12,Car,51,2012Q2
Wardha,7/22/12,Car,55,2012Q2
Wardha,7/23/12,Car,80,2012Q2
Wardha,7/24/12,Car,71,2012Q2
Wardha,4/3/12,Car,94,2012Q2
Wardha,4/5/12,Car,2,2012Q2
Wardha,4/7/12,Car,78,2012Q2
Wardha,4/9/12,Car,76,2012Q2
Wardha,4/11/12,Car,27,2012Q2
Wardha,4/13/12,Car,58,2012Q2
Wardha,4/15/12,Car,48,2012Q2
Wardha,4/17/12,Car,50,2012Q2
Wardha,4/19/12,Car,94,2012Q2
Wardha,4/21/12,Car,87,2012Q2
Wardha,4/23/12,Car,40,2012Q2
Wardha,4/25/12,Car,16,2012Q2
Wardha,4/26/12,Car,31,2012Q2
Wardha,4/27/12,Car,24,2012Q2
Wardha,4/28/12,Car,4,2012Q2
Wardha,5/1/12,Car,44,2012Q2
Wardha,5/2/12,Car,77,2012Q2
Wardha,5/3/12,Car,48,2012Q2
Wardha,5/4/12,Car,38,2012Q2
Wardha,5/5/12,Car,19,2012Q2
Wardha,5/15/12,Car,27,2012Q2
Wardha,5/16/12,Car,39,2012Q2
Wardha,5/17/12,Car,49,2012Q2
Wardha,5/18/12,Car,59,2012Q2
Wardha,5/19/12,Car,84,2012Q2
Wardha,5/24/12,Car,94,2012Q2
Wardha,5/25/12,Car,21,2012Q2
Wardha,5/26/12,Car,17,2012Q2
Wardha,5/27/12,Car,91,2012Q2
Wardha,5/28/12,Car,13,2012Q2
Wardha,6/14/12,Car,9,2012Q2
Wardha,6/15/12,Car,69,2012Q2
Wardha,6/16/12,Car,19,2012Q2
Wardha,6/17/12,Car,4,2012Q2
Wardha,6/18/12,Car,62,2012Q2
Wardha,6/19/12,Car,77,2012Q2
Wardha,6/20/12,Car,49,2012Q2
Wardha,6/21/12,Car,83,2012Q2
Wardha,6/22/12,Car,44,2012Q2
Wardha,6/23/12,Car,46,2012Q2
Wardha,6/24/12,Car,24,2012Q2
Wardha,6/25/12,Car,89,2012Q2
Wardha,6/26/12,Car,92,2012Q2
Wardha,6/27/12,Car,10,2012Q2
Wardha,6/28/12,Car,56,2012Q2
Wardha,7/10/12,Home,53,2012Q2
Wardha,7/11/12,Home,29,2012Q2
Wardha,7/12/12,Home,9,2012Q2
Wardha,7/13/12,Home,59,2012Q2
Wardha,7/14/12,Home,66,2012Q2
Wardha,7/15/12,Home,98,2012Q2
Wardha,7/16/12,Home,87,2012Q2
Wardha,7/17/12,Home,49,2012Q2
Wardha,7/18/12,Home,94,2012Q2
Wardha,7/19/12,Home,63,2012Q2
Wardha,7/20/12,Home,19,2012Q2
Wardha,7/21/12,Home,78,2012Q2
Wardha,7/22/12,Home,36,2012Q2
Wardha,7/23/12,Home,99,2012Q2
Wardha,7/24/12,Home,83,2012Q2
Wardha,4/3/12,Home,23,2012Q2
Wardha,4/5/12,Home,69,2012Q2
Wardha,4/7/12,Home,13,2012Q2
Wardha,4/9/12,Home,34,2012Q2
Wardha,4/11/12,Home,81,2012Q2
Wardha,4/13/12,Home,24,2012Q2
Wardha,4/15/12,Home,67,2012Q2
Wardha,4/17/12,Home,8,2012Q2
Wardha,4/19/12,Home,14,2012Q2
Wardha,4/21/12,Home,82,2012Q2
Wardha,4/23/12,Home,65,2012Q2
Wardha,4/25/12,Home,49,2012Q2
Wardha,4/26/12,Home,79,2012Q2
Wardha,4/27/12,Home,25,2012Q2
Wardha,4/28/12,Home,95,2012Q2
Wardha,5/1/12,Home,50,2012Q2
Wardha,5/2/12,Home,73,2012Q2
Wardha,5/3/12,Home,67,2012Q2
Wardha,5/4/12,Home,52,2012Q2
Wardha,5/5/12,Home,10,2012Q2
Wardha,5/15/12,Home,23,2012Q2
Wardha,5/16/12,Home,64,2012Q2
Wardha,5/17/12,Home,38,2012Q2
Wardha,5/18/12,Home,10,2012Q2
Wardha,5/19/12,Home,83,2012Q2
Wardha,5/24/12,Home,91,2012Q2
Wardha,5/25/12,Home,36,2012Q2
Wardha,5/26/12,Home,48,2012Q2
Wardha,5/27/12,Home,80,2012Q2
Wardha,5/28/12,Home,14,2012Q2
Wardha,6/14/12,Home,25,2012Q2
Wardha,6/15/12,Home,32,2012Q2
Wardha,6/16/12,Home,92,2012Q2
Wardha,6/17/12,Home,39,2012Q2
Wardha,6/18/12,Home,85,2012Q2
Wardha,6/19/12,Home,51,2012Q2
Wardha,6/20/12,Home,31,2012Q2
Wardha,6/21/12,Home,60,2012Q2
Wardha,6/22/12,Home,24,2012Q2
Wardha,6/23/12,Home,81,2012Q2
Wardha,6/24/12,Home,30,2012Q2
Wardha,6/25/12,Home,55,2012Q2
Wardha,6/26/12,Home,76,2012Q2
Wardha,6/27/12,Home,63,2012Q2
Wardha,6/28/12,Home,68,2012Q2
Chandrapur,7/10/12,Car,2,2012Q2
Chandrapur,7/11/12,Car,95,2012Q2
Chandrapur,7/12/12,Car,4,2012Q2
Chandrapur,7/13/12,Car,84,2012Q2
Chandrapur,7/14/12,Car,20,2012Q2
Chandrapur,7/15/12,Car,95,2012Q2
Chandrapur,7/16/12,Car,65,2012Q2
Chandrapur,7/17/12,Car,100,2012Q2
Chandrapur,7/18/12,Car,16,2012Q2
Chandrapur,7/19/12,Car,100,2012Q2
Chandrapur,7/20/12,Car,33,2012Q2
Chandrapur,7/21/12,Car,38,2012Q2
Chandrapur,7/22/12,Car,59,2012Q2
Chandrapur,7/23/12,Car,21,2012Q2
Chandrapur,7/24/12,Car,91,2012Q2
Chandrapur,4/3/12,Car,47,2012Q2
Chandrapur,4/5/12,Car,54,2012Q2
Chandrapur,4/7/12,Car,56,2012Q2
Chandrapur,4/9/12,Car,10,2012Q2
Chandrapur,4/11/12,Car,50,2012Q2
Chandrapur,4/13/12,Car,47,2012Q2
Chandrapur,4/15/12,Car,33,2012Q2
Chandrapur,4/17/12,Car,14,2012Q2
Chandrapur,4/19/12,Car,94,2012Q2
Chandrapur,4/21/12,Car,25,2012Q2
Chandrapur,4/23/12,Car,27,2012Q2
Chandrapur,4/25/12,Car,78,2012Q2
Chandrapur,4/26/12,Car,11,2012Q2
Chandrapur,4/27/12,Car,75,2012Q2
Chandrapur,4/28/12,Car,26,2012Q2
Chandrapur,5/1/12,Car,3,2012Q2
Chandrapur,5/2/12,Car,28,2012Q2
Chandrapur,5/3/12,Car,56,2012Q2
Chandrapur,5/4/12,Car,44,2012Q2
Chandrapur,5/5/12,Car,1,2012Q2
Chandrapur,5/15/12,Car,24,2012Q2
Chandrapur,5/16/12,Car,47,2012Q2
Chandrapur,5/17/12,Car,20,2012Q2
Chandrapur,5/18/12,Car,71,2012Q2
Chandrapur,5/19/12,Car,32,2012Q2
Chandrapur,5/24/12,Car,33,2012Q2
Chandrapur,5/25/12,Car,92,2012Q2
Chandrapur,5/26/12,Car,44,2012Q2
Chandrapur,5/27/12,Car,13,2012Q2
Chandrapur,5/28/12,Car,89,2012Q2
Chandrapur,6/14/12,Car,22,2012Q2
Chandrapur,6/15/12,Car,81,2012Q2
Chandrapur,6/16/12,Car,16,2012Q2
Chandrapur,6/17/12,Car,100,2012Q2
Chandrapur,6/18/12,Car,62,2012Q2
Chandrapur,6/19/12,Car,15,2012Q2
Chandrapur,6/20/12,Car,98,2012Q2
Chandrapur,6/21/12,Car,62,2012Q2
Chandrapur,6/22/12,Car,1,2012Q2
Chandrapur,6/23/12,Car,38,2012Q2
Chandrapur,6/24/12,Car,44,2012Q2
Chandrapur,6/25/12,Car,45,2012Q2
Chandrapur,6/26/12,Car,12,2012Q2
Chandrapur,6/27/12,Car,43,2012Q2
Chandrapur,6/28/12,Car,34,2012Q2
Chandrapur,7/10/12,Home,43,2012Q2
Chandrapur,7/11/12,Home,41,2012Q2
Chandrapur,7/12/12,Home,1,2012Q2
Chandrapur,7/13/12,Home,45,2012Q2
Chandrapur,7/14/12,Home,94,2012Q2
Chandrapur,7/15/12,Home,92,2012Q2
Chandrapur,7/16/12,Home,85,2012Q2
Chandrapur,7/17/12,Home,21,2012Q2
Chandrapur,7/18/12,Home,5,2012Q2
Chandrapur,7/19/12,Home,41,2012Q2
Chandrapur,7/20/12,Home,93,2012Q2
Chandrapur,7/21/12,Home,66,2012Q2
Chandrapur,7/22/12,Home,16,2012Q2
Chandrapur,7/23/12,Home,12,2012Q2
Chandrapur,7/24/12,Home,4,2012Q2
Chandrapur,4/3/12,Home,100,2012Q2
Chandrapur,4/5/12,Home,17,2012Q2
Chandrapur,4/7/12,Home,38,2012Q2
Chandrapur,4/9/12,Home,78,2012Q2
Chandrapur,4/11/12,Home,8,2012Q2
Chandrapur,4/13/12,Home,42,2012Q2
Chandrapur,4/15/12,Home,54,2012Q2
Chandrapur,4/17/12,Home,25,2012Q2
Chandrapur,4/19/12,Home,94,2012Q2
Chandrapur,4/21/12,Home,15,2012Q2
Chandrapur,4/23/12,Home,95,2012Q2
Chandrapur,4/25/12,Home,22,2012Q2
Chandrapur,4/26/12,Home,23,2012Q2
Chandrapur,4/27/12,Home,94,2012Q2
Chandrapur,4/28/12,Home,91,2012Q2
Chandrapur,5/1/12,Home,49,2012Q2
Chandrapur,5/2/12,Home,54,2012Q2
Chandrapur,5/3/12,Home,3,2012Q2
Chandrapur,5/4/12,Home,3,2012Q2
Chandrapur,5/5/12,Home,7,2012Q2
Chandrapur,5/15/12,Home,92,2012Q2
Chandrapur,5/16/12,Home,24,2012Q2
Chandrapur,5/17/12,Home,10,2012Q2
Chandrapur,5/18/12,Home,90,2012Q2
Chandrapur,5/19/12,Home,47,2012Q2
Chandrapur,5/24/12,Home,68,2012Q2
Chandrapur,5/25/12,Home,18,2012Q2
Chandrapur,5/26/12,Home,27,2012Q2
Chandrapur,5/27/12,Home,49,2012Q2
Chandrapur,5/28/12,Home,96,2012Q2
Chandrapur,6/14/12,Home,44,2012Q2
Chandrapur,6/15/12,Home,85,2012Q2
Chandrapur,6/16/12,Home,17,2012Q2
Chandrapur,6/17/12,Home,10,2012Q2
Chandrapur,6/18/12,Home,97,2012Q2
Chandrapur,6/19/12,Home,62,2012Q2
Chandrapur,6/20/12,Home,21,2012Q2
Chandrapur,6/21/12,Home,58,2012Q2
Chandrapur,6/22/12,Home,36,2012Q2
Chandrapur,6/23/12,Home,74,2012Q2
Chandrapur,6/24/12,Home,8,2012Q2
Chandrapur,6/25/12,Home,97,2012Q2
Chandrapur,6/26/12,Home,65,2012Q2
Chandrapur,6/27/12,Home,1,2012Q2
Chandrapur,6/28/12,Home,91,2012Q2
Bhandara,7/10/12,Car,19,2012Q2
Bhandara,7/11/12,Car,79,2012Q2
Bhandara,7/12/12,Car,40,2012Q2
Bhandara,7/13/12,Car,8,2012Q2
Bhandara,7/14/12,Car,99,2012Q2
Bhandara,7/15/12,Car,44,2012Q2
Bhandara,7/16/12,Car,81,2012Q2
Bhandara,7/17/12,Car,88,2012Q2
Bhandara,7/18/12,Car,67,2012Q2
Bhandara,7/19/12,Car,3,2012Q2
Bhandara,7/20/12,Car,23,2012Q2
Bhandara,7/21/12,Car,38,2012Q2
Bhandara,7/22/12,Car,87,2012Q2
Bhandara,7/23/12,Car,43,2012Q2
Bhandara,7/24/12,Car,67,2012Q2
Bhandara,4/3/12,Car,96,2012Q2
Bhandara,4/5/12,Car,81,2012Q2
Bhandara,4/7/12,Car,75,2012Q2
Bhandara,4/9/12,Car,70,2012Q2
Bhandara,4/11/12,Car,60,2012Q2
Bhandara,4/13/12,Car,61,2012Q2
Bhandara,4/15/12,Car,67,2012Q2
Bhandara,4/17/12,Car,67,2012Q2
Bhandara,4/19/12,Car,30,2012Q2
Bhandara,4/21/12,Car,87,2012Q2
Bhandara,4/23/12,Car,32,2012Q2
Bhandara,4/25/12,Car,67,2012Q2
Bhandara,4/26/12,Car,34,2012Q2
Bhandara,4/27/12,Car,76,2012Q2
Bhandara,4/28/12,Car,93,2012Q2
Bhandara,5/1/12,Car,6,2012Q2
Bhandara,5/2/12,Car,85,2012Q2
Bhandara,5/3/12,Car,84,2012Q2
Bhandara,5/4/12,Car,66,2012Q2
Bhandara,5/5/12,Car,17,2012Q2
Bhandara,5/15/12,Car,2,2012Q2
Bhandara,5/16/12,Car,46,2012Q2
Bhandara,5/17/12,Car,26,2012Q2
Bhandara,5/18/12,Car,52,2012Q2
Bhandara,5/19/12,Car,62,2012Q2
Bhandara,5/24/12,Car,89,2012Q2
Bhandara,5/25/12,Car,21,2012Q2
Bhandara,5/26/12,Car,56,2012Q2
Bhandara,5/27/12,Car,78,2012Q2
Bhandara,5/28/12,Car,5,2012Q2
Bhandara,6/14/12,Car,73,2012Q2
Bhandara,6/15/12,Car,14,2012Q2
Bhandara,6/16/12,Car,82,2012Q2
Bhandara,6/17/12,Car,60,2012Q2
Bhandara,6/18/12,Car,88,2012Q2
Bhandara,6/19/12,Car,17,2012Q2
Bhandara,6/20/12,Car,3,2012Q2
Bhandara,6/21/12,Car,39,2012Q2
Bhandara,6/22/12,Car,75,2012Q2
Bhandara,6/23/12,Car,80,2012Q2
Bhandara,6/24/12,Car,94,2012Q2
Bhandara,6/25/12,Car,21,2012Q2
Bhandara,6/26/12,Car,57,2012Q2
Bhandara,6/27/12,Car,18,2012Q2
Bhandara,6/28/12,Car,33,2012Q2
Bhandara,7/10/12,Home,68,2012Q2
Bhandara,7/11/12,Home,88,2012Q2
Bhandara,7/12/12,Home,80,2012Q2
Bhandara,7/13/12,Home,56,2012Q2
Bhandara,7/14/12,Home,79,2012Q2
Bhandara,7/15/12,Home,65,2012Q2
Bhandara,7/16/12,Home,7,2012Q2
Bhandara,7/17/12,Home,94,2012Q2
Bhandara,7/18/12,Home,22,2012Q2
Bhandara,7/19/12,Home,13,2012Q2
Bhandara,7/20/12,Home,1,2012Q2
Bhandara,7/21/12,Home,26,2012Q2
Bhandara,7/22/12,Home,18,2012Q2
Bhandara,7/23/12,Home,21,2012Q2
Bhandara,7/24/12,Home,35,2012Q2
Bhandara,4/3/12,Home,70,2012Q2
Bhandara,4/5/12,Home,94,2012Q2
Bhandara,4/7/12,Home,43,2012Q2
Bhandara,4/9/12,Home,87,2012Q2
Bhandara,4/11/12,Home,74,2012Q2
Bhandara,4/13/12,Home,55,2012Q2
Bhandara,4/15/12,Home,95,2012Q2
Bhandara,4/17/12,Home,4,2012Q2
Bhandara,4/19/12,Home,96,2012Q2
Bhandara,4/21/12,Home,60,2012Q2
Bhandara,4/23/12,Home,43,2012Q2
Bhandara,4/25/12,Home,66,2012Q2
Bhandara,4/26/12,Home,57,2012Q2
Bhandara,4/27/12,Home,34,2012Q2
Bhandara,4/28/12,Home,7,2012Q2
Bhandara,5/1/12,Home,86,2012Q2
Bhandara,5/2/12,Home,42,2012Q2
Bhandara,5/3/12,Home,43,2012Q2
Bhandara,5/4/12,Home,87,2012Q2
Bhandara,5/5/12,Home,52,2012Q2
Bhandara,5/15/12,Home,92,2012Q2
Bhandara,5/16/12,Home,10,2012Q2
Bhandara,5/17/12,Home,46,2012Q2
Bhandara,5/18/12,Home,58,2012Q2
Bhandara,5/19/12,Home,81,2012Q2
Bhandara,5/24/12,Home,52,2012Q2
Bhandara,5/25/12,Home,26,2012Q2
Bhandara,5/26/12,Home,79,2012Q2
Bhandara,5/27/12,Home,99,2012Q2
Bhandara,5/28/12,Home,93,2012Q2
Bhandara,6/14/12,Home,11,2012Q2
Bhandara,6/15/12,Home,44,2012Q2
Bhandara,6/16/12,Home,18,2012Q2
Bhandara,6/17/12,Home,17,2012Q2
Bhandara,6/18/12,Home,68,2012Q2
Bhandara,6/19/12,Home,10,2012Q2
Bhandara,6/20/12,Home,30,2012Q2
Bhandara,6/21/12,Home,78,2012Q2
Bhandara,6/22/12,Home,8,2012Q2
Bhandara,6/23/12,Home,93,2012Q2
Bhandara,6/24/12,Home,44,2012Q2
Bhandara,6/25/12,Home,95,2012Q2
Bhandara,6/26/12,Home,88,2012Q2
Bhandara,6/27/12,Home,66,2012Q2
Bhandara,6/28/12,Home,96,2012Q2
Gadchiroli,7/10/12,Car,38,2012Q2
Gadchiroli,7/11/12,Car,34,2012Q2
Gadchiroli,7/12/12,Car,89,2012Q2
Gadchiroli,7/13/12,Car,18,2012Q2
Gadchiroli,7/14/12,Car,64,2012Q2
Gadchiroli,7/15/12,Car,73,2012Q2
Gadchiroli,7/16/12,Car,72,2012Q2
Gadchiroli,7/17/12,Car,2,2012Q2
Gadchiroli,7/18/12,Car,63,2012Q2
Gadchiroli,7/19/12,Car,4,2012Q2
Gadchiroli,7/20/12,Car,79,2012Q2
Gadchiroli,7/21/12,Car,63,2012Q2
Gadchiroli,7/22/12,Car,6,2012Q2
Gadchiroli,7/23/12,Car,17,2012Q2
Gadchiroli,7/24/12,Car,58,2012Q2
Gadchiroli,4/3/12,Car,55,2012Q2
Gadchiroli,4/5/12,Car,38,2012Q2
Gadchiroli,4/7/12,Car,78,2012Q2
Gadchiroli,4/9/12,Car,32,2012Q2
Gadchiroli,4/11/12,Car,74,2012Q2
Gadchiroli,4/13/12,Car,52,2012Q2
Gadchiroli,4/15/12,Car,24,2012Q2
Gadchiroli,4/17/12,Car,85,2012Q2
Gadchiroli,4/19/12,Car,4,2012Q2
Gadchiroli,4/21/12,Car,17,2012Q2
Gadchiroli,4/23/12,Car,74,2012Q2
Gadchiroli,4/25/12,Car,3,2012Q2
Gadchiroli,4/26/12,Car,13,2012Q2
Gadchiroli,4/27/12,Car,29,2012Q2
Gadchiroli,4/28/12,Car,6,2012Q2
Gadchiroli,5/1/12,Car,43,2012Q2
Gadchiroli,5/2/12,Car,86,2012Q2
Gadchiroli,5/3/12,Car,39,2012Q2
Gadchiroli,5/4/12,Car,96,2012Q2
Gadchiroli,5/5/12,Car,69,2012Q2
Gadchiroli,5/15/12,Car,70,2012Q2
Gadchiroli,5/16/12,Car,70,2012Q2
Gadchiroli,5/17/12,Car,47,2012Q2
Gadchiroli,5/18/12,Car,43,2012Q2
Gadchiroli,5/19/12,Car,14,2012Q2
Gadchiroli,5/24/12,Car,67,2012Q2
Gadchiroli,5/25/12,Car,99,2012Q2
Gadchiroli,5/26/12,Car,29,2012Q2
Gadchiroli,5/27/12,Car,33,2012Q2
Gadchiroli,5/28/12,Car,88,2012Q2
Gadchiroli,6/14/12,Car,79,2012Q2
Gadchiroli,6/15/12,Car,71,2012Q2
Gadchiroli,6/16/12,Car,58,2012Q2
Gadchiroli,6/17/12,Car,79,2012Q2
Gadchiroli,6/18/12,Car,83,2012Q2
Gadchiroli,6/19/12,Car,51,2012Q2
Gadchiroli,6/20/12,Car,14,2012Q2
Gadchiroli,6/21/12,Car,73,2012Q2
Gadchiroli,6/22/12,Car,4,2012Q2
Gadchiroli,6/23/12,Car,84,2012Q2
Gadchiroli,6/24/12,Car,34,2012Q2
Gadchiroli,6/25/12,Car,27,2012Q2
Gadchiroli,6/26/12,Car,74,2012Q2
Gadchiroli,6/27/12,Car,55,2012Q2
Gadchiroli,6/28/12,Car,86,2012Q2
Gadchiroli,7/10/12,Home,77,2012Q2
Gadchiroli,7/11/12,Home,8,2012Q2
Gadchiroli,7/12/12,Home,48,2012Q2
Gadchiroli,7/13/12,Home,12,2012Q2
Gadchiroli,7/14/12,Home,14,2012Q2
Gadchiroli,7/15/12,Home,82,2012Q2
Gadchiroli,7/16/12,Home,45,2012Q2
Gadchiroli,7/17/12,Home,24,2012Q2
Gadchiroli,7/18/12,Home,79,2012Q2
Gadchiroli,7/19/12,Home,44,2012Q2
Gadchiroli,7/20/12,Home,33,2012Q2
Gadchiroli,7/21/12,Home,54,2012Q2
Gadchiroli,7/22/12,Home,18,2012Q2
Gadchiroli,7/23/12,Home,83,2012Q2
Gadchiroli,7/24/12,Home,65,2012Q2
Gadchiroli,4/3/12,Home,94,2012Q2
Gadchiroli,4/5/12,Home,34,2012Q2
Gadchiroli,4/7/12,Home,8,2012Q2
Gadchiroli,4/9/12,Home,28,2012Q2
Gadchiroli,4/11/12,Home,61,2012Q2
Gadchiroli,4/13/12,Home,5,2012Q2
Gadchiroli,4/15/12,Home,64,2012Q2
Gadchiroli,4/17/12,Home,54,2012Q2
Gadchiroli,4/19/12,Home,98,2012Q2
Gadchiroli,4/21/12,Home,53,2012Q2
Gadchiroli,4/23/12,Home,53,2012Q2
Gadchiroli,4/25/12,Home,89,2012Q2
Gadchiroli,4/26/12,Home,56,2012Q2
Gadchiroli,4/27/12,Home,92,2012Q2
Gadchiroli,4/28/12,Home,8,2012Q2
Gadchiroli,5/1/12,Home,55,2012Q2
Gadchiroli,5/2/12,Home,9,2012Q2
Gadchiroli,5/3/12,Home,85,2012Q2
Gadchiroli,5/4/12,Home,5,2012Q2
Gadchiroli,5/5/12,Home,65,2012Q2
Gadchiroli,5/15/12,Home,6,2012Q2
Gadchiroli,5/16/12,Home,42,2012Q2
Gadchiroli,5/17/12,Home,44,2012Q2
Gadchiroli,5/18/12,Home,71,2012Q2
Gadchiroli,5/19/12,Home,23,2012Q2
Gadchiroli,5/24/12,Home,40,2012Q2
Gadchiroli,5/25/12,Home,18,2012Q2
Gadchiroli,5/26/12,Home,1,2012Q2
Gadchiroli,5/27/12,Home,9,2012Q2
Gadchiroli,5/28/12,Home,59,2012Q2
Gadchiroli,6/14/12,Home,96,2012Q2
Gadchiroli,6/15/12,Home,29,2012Q2
Gadchiroli,6/16/12,Home,46,2012Q2
Gadchiroli,6/17/12,Home,55,2012Q2
Gadchiroli,6/18/12,Home,69,2012Q2
Gadchiroli,6/19/12,Home,57,2012Q2
Gadchiroli,6/20/12,Home,20,2012Q2
Gadchiroli,6/21/12,Home,74,2012Q2
Gadchiroli,6/22/12,Home,89,2012Q2
Gadchiroli,6/23/12,Home,58,2012Q2
Gadchiroli,6/24/12,Home,85,2012Q2
Gadchiroli,6/25/12,Home,39,2012Q2
Gadchiroli,6/26/12,Home,95,2012Q2
Gadchiroli,6/27/12,Home,83,2012Q2
Gadchiroli,6/28/12,Home,9,2012Q2
Yavatmal,7/10/12,Car,25,2012Q2
Yavatmal,7/11/12,Car,67,2012Q2
Yavatmal,7/12/12,Car,70,2012Q2
Yavatmal,7/13/12,Car,15,2012Q2
Yavatmal,7/14/12,Car,100,2012Q2
Yavatmal,7/15/12,Car,93,2012Q2
Yavatmal,7/16/12,Car,23,2012Q2
Yavatmal,7/17/12,Car,52,2012Q2
Yavatmal,7/18/12,Car,10,2012Q2
Yavatmal,7/19/12,Car,84,2012Q2
Yavatmal,7/20/12,Car,75,2012Q2
Yavatmal,7/21/12,Car,88,2012Q2
Yavatmal,7/22/12,Car,58,2012Q2
Yavatmal,7/23/12,Car,17,2012Q2
Yavatmal,7/24/12,Car,76,2012Q2
Yavatmal,4/3/12,Car,48,2012Q2
Yavatmal,4/5/12,Car,78,2012Q2
Yavatmal,4/7/12,Car,90,2012Q2
Yavatmal,4/9/12,Car,94,2012Q2
Yavatmal,4/11/12,Car,69,2012Q2
Yavatmal,4/13/12,Car,68,2012Q2
Yavatmal,4/15/12,Car,82,2012Q2
Yavatmal,4/17/12,Car,10,2012Q2
Yavatmal,4/19/12,Car,71,2012Q2
Yavatmal,4/21/12,Car,51,2012Q2
Yavatmal,4/23/12,Car,63,2012Q2
Yavatmal,4/25/12,Car,100,2012Q2
Yavatmal,4/26/12,Car,41,2012Q2
Yavatmal,4/27/12,Car,70,2012Q2
Yavatmal,4/28/12,Car,65,2012Q2
Yavatmal,5/1/12,Car,86,2012Q2
Yavatmal,5/2/12,Car,4,2012Q2
Yavatmal,5/3/12,Car,75,2012Q2
Yavatmal,5/4/12,Car,74,2012Q2
Yavatmal,5/5/12,Car,57,2012Q2
Yavatmal,5/15/12,Car,2,2012Q2
Yavatmal,5/16/12,Car,85,2012Q2
Yavatmal,5/17/12,Car,71,2012Q2
Yavatmal,5/18/12,Car,30,2012Q2
Yavatmal,5/19/12,Car,13,2012Q2
Yavatmal,5/24/12,Car,55,2012Q2
Yavatmal,5/25/12,Car,20,2012Q2
Yavatmal,5/26/12,Car,41,2012Q2
Yavatmal,5/27/12,Car,92,2012Q2
Yavatmal,5/28/12,Car,67,2012Q2
Yavatmal,6/14/12,Car,48,2012Q2
Yavatmal,6/15/12,Car,91,2012Q2
Yavatmal,6/16/12,Car,1,2012Q2
Yavatmal,6/17/12,Car,39,2012Q2
Yavatmal,6/18/12,Car,55,2012Q2
Yavatmal,6/19/12,Car,66,2012Q2
Yavatmal,6/20/12,Car,27,2012Q2
Yavatmal,6/21/12,Car,16,2012Q2
Yavatmal,6/22/12,Car,41,2012Q2
Yavatmal,6/23/12,Car,7,2012Q2
Yavatmal,6/24/12,Car,50,2012Q2
Yavatmal,6/25/12,Car,92,2012Q2
Yavatmal,6/26/12,Car,75,2012Q2
Yavatmal,6/27/12,Car,84,2012Q2
Yavatmal,6/28/12,Car,14,2012Q2
Yavatmal,7/10/12,Home,56,2012Q2
Yavatmal,7/11/12,Home,85,2012Q2
Yavatmal,7/12/12,Home,5,2012Q2
Yavatmal,7/13/12,Home,62,2012Q2
Yavatmal,7/14/12,Home,62,2012Q2
Yavatmal,7/15/12,Home,26,2012Q2
Yavatmal,7/16/12,Home,16,2012Q2
Yavatmal,7/17/12,Home,22,2012Q2
Yavatmal,7/18/12,Home,82,2012Q2
Yavatmal,7/19/12,Home,5,2012Q2
Yavatmal,7/20/12,Home,84,2012Q2
Yavatmal,7/21/12,Home,6,2012Q2
Yavatmal,7/22/12,Home,11,2012Q2
Yavatmal,7/23/12,Home,87,2012Q2
Yavatmal,7/24/12,Home,92,2012Q2
Yavatmal,4/3/12,Home,94,2012Q2
Yavatmal,4/5/12,Home,35,2012Q2
Yavatmal,4/7/12,Home,74,2012Q2
Yavatmal,4/9/12,Home,97,2012Q2
Yavatmal,4/11/12,Home,35,2012Q2
Yavatmal,4/13/12,Home,5,2012Q2
Yavatmal,4/15/12,Home,54,2012Q2
Yavatmal,4/17/12,Home,40,2012Q2
Yavatmal,4/19/12,Home,43,2012Q2
Yavatmal,4/21/12,Home,39,2012Q2
Yavatmal,4/23/12,Home,90,2012Q2
Yavatmal,4/25/12,Home,78,2012Q2
Yavatmal,4/26/12,Home,90,2012Q2
Yavatmal,4/27/12,Home,96,2012Q2
Yavatmal,4/28/12,Home,96,2012Q2
Yavatmal,5/1/12,Home,48,2012Q2
Yavatmal,5/2/12,Home,15,2012Q2
Yavatmal,5/3/12,Home,92,2012Q2
Yavatmal,5/4/12,Home,2,2012Q2
Yavatmal,5/5/12,Home,18,2012Q2
Yavatmal,5/15/12,Home,53,2012Q2
Yavatmal,5/16/12,Home,94,2012Q2
Yavatmal,5/17/12,Home,60,2012Q2
Yavatmal,5/18/12,Home,32,2012Q2
Yavatmal,5/19/12,Home,56,2012Q2
Yavatmal,5/24/12,Home,53,2012Q2
Yavatmal,5/25/12,Home,65,2012Q2
Yavatmal,5/26/12,Home,18,2012Q2
Yavatmal,5/27/12,Home,20,2012Q2
